metro_area,year,month,unemployment_rate
120867,"Port St. Lucie, FL MSA",2015,6,6.1
120868,"Punta Gorda, FL MSA",2015,6,6.1
120869,"Sebastian-Vero Beach, FL MSA",2015,6,6.9
120870,"Sebring, FL MSA",2015,6,7.6
120871,"Tallahassee, FL MSA",2015,6,5.3
120872,"Tampa-St. Petersburg-Clearwater, FL MSA",2015,6,5.3
120873,"The Villages, FL MSA",2015,6,7.8
120874,"Albany, GA MSA",2015,6,7.1
120875,"Athens-Clarke County, GA MSA",2015,6,5.8
120876,"Atlanta-Sandy Springs-Roswell, GA MSA",2015,6,5.8
120877,"Augusta-Richmond County, GA-SC MSA",2015,6,6.4
120878,"Brunswick, GA MSA",2015,6,6.5
120879,"Columbus, GA-AL MSA",2015,6,7.0
120880,"Dalton, GA MSA",2015,6,6.8
120881,"Gainesville, GA MSA",2015,6,4.9
120882,"Hinesville, GA MSA",2015,6,6.2
120883,"Macon-Bibb County, GA MSA",2015,6,6.6
120884,"Rome, GA MSA",2015,6,6.8
120885,"Savannah, GA MSA",2015,6,5.7
120886,"Valdosta, GA MSA",2015,6,6.0
120887,"Warner Robins, GA MSA",2015,6,6.2
120888,"Kahului-Wailuku-Lahaina, HI MSA",2015,6,3.7
120889,"Urban Honolulu, HI MSA",2015,6,3.4
120890,"Boise City, ID MSA",2015,6,4.2
120891,"Coeur d'Alene, ID MSA",2015,6,5.1
120892,"Idaho Falls, ID MSA",2015,6,3.6
120893,"Lewiston, ID-WA MSA",2015,6,4.1
120894,"Pocatello, ID MSA",2015,6,4.1
120895,"Twin Falls, ID MSA",2015,6,3.6
120896,"Bloomington, IL MSA",2015,6,4.7
120897,"Carbondale-Marion, IL MSA",2015,6,5.8
120898,"Champaign-Urbana, IL MSA",2015,6,5.0
120899,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2015,6,5.9
120900,"Danville, IL MSA",2015,6,7.0
120901,"Davenport-Moline-Rock Island, IA-IL MSA",2015,6,5.5
120902,"Decatur, IL MSA",2015,6,7.0
120903,"Kankakee, IL MSA",2015,6,6.7
120904,"Peoria, IL MSA",2015,6,6.3
120905,"Rockford, IL MSA",2015,6,6.9
120906,"Springfield, IL MSA",2015,6,5.1
120907,"Bloomington, IN MSA",2015,6,5.0
120908,"Columbus, IN MSA",2015,6,3.5
120909,"Elkhart-Goshen, IN MSA",2015,6,3.8
120910,"Evansville, IN-KY MSA",2015,6,4.2
120911,"Fort Wayne, IN MSA",2015,6,4.4
120912,"Indianapolis-Carmel-Anderson, IN MSA",2015,6,4.5
120913,"Kokomo, IN MSA",2015,6,4.9
120914,"Lafayette-West Lafayette, IN MSA",2015,6,4.2
120915,"Michigan City-La Porte, IN MSA",2015,6,6.1
120916,"Muncie, IN MSA",2015,6,5.6
120917,"South Bend-Mishawaka, IN-MI MSA",2015,6,5.0
120918,"Terre Haute, IN MSA",2015,6,6.0
120919,"Ames, IA MSA",2015,6,2.5
120920,"Cedar Rapids, IA MSA",2015,6,3.9
120921,"Des Moines-West Des Moines, IA MSA",2015,6,3.6
120922,"Dubuque, IA MSA",2015,6,3.7
120923,"Iowa City, IA MSA",2015,6,2.7
120924,"Sioux City, IA-NE-SD MSA",2015,6,3.6
120925,"Waterloo-Cedar Falls, IA MSA",2015,6,4.4
120926,"Lawrence, KS MSA",2015,6,3.8
120927,"Manhattan, KS MSA",2015,6,3.5
120928,"Topeka, KS MSA",2015,6,4.3
120929,"Wichita, KS MSA",2015,6,4.7
120930,"Bowling Green, KY MSA",2015,6,4.8
120931,"Elizabethtown-Fort Knox, KY MSA",2015,6,5.1
120932,"Lexington-Fayette, KY MSA",2015,6,3.9
120933,"Louisville/Jefferson County, KY-IN MSA",2015,6,4.6
120934,"Owensboro, KY MSA",2015,6,4.5
120935,"Alexandria, LA MSA",2015,6,6.5
120936,"Baton Rouge, LA MSA",2015,6,5.4
120937,"Hammond, LA MSA",2015,6,7.1
120938,"Houma-Thibodaux, LA MSA",2015,6,5.6
120939,"Lafayette, LA MSA",2015,6,6.4
120940,"Lake Charles, LA MSA",2015,6,5.3
120941,"Monroe, LA MSA",2015,6,6.7
120942,"New Orleans-Metairie, LA MSA",2015,6,5.9
120943,"Shreveport-Bossier City, LA MSA",2015,6,6.9
120944,"Bangor, ME Met NECTA",2015,6,4.2
120945,"Lewiston-Auburn, ME Met NECTA",2015,6,4.1
120946,"Portland-South Portland, ME Met NECTA",2015,6,3.5
120947,"Baltimore-Columbia-Towson, MD MSA",2015,6,5.3
120948,"California-Lexington Park, MD MSA",2015,6,4.8
120949,"Cumberland, MD-WV MSA",2015,6,7.2
120950,"Hagerstown-Martinsburg, MD-WV MSA",2015,6,5.4
120951,"Barnstable Town, MA Met NECTA",2015,6,6.0
120952,"Boston-Cambridge-Nashua, MA-NH Met NECTA",2015,6,4.4
120953,"Leominster-Gardner, MA Met NECTA",2015,6,5.9
120954,"New Bedford, MA Met NECTA",2015,6,7.4
120955,"Pittsfield, MA Met NECTA",2015,6,5.5
120956,"Springfield, MA-CT Met NECTA",2015,6,5.8
120957,"Worcester, MA-CT Met NECTA",2015,6,5.2
120958,"Ann Arbor, MI MSA",2015,6,3.7
120959,"Battle Creek, MI MSA",2015,6,5.1
120960,"Bay City, MI MSA",2015,6,5.8
120961,"Detroit-Warren-Dearborn, MI MSA",2015,6,5.9
120962,"Flint, MI MSA",2015,6,6.1
120963,"Grand Rapids-Wyoming, MI MSA",2015,6,3.9
120964,"Jackson, MI MSA",2015,6,5.4
120965,"Kalamazoo-Portage, MI MSA",2015,6,4.8
120966,"Lansing-East Lansing, MI MSA",2015,6,4.4
120967,"Midland, MI MSA",2015,6,4.9
120968,"Monroe, MI MSA",2015,6,4.6
120969,"Muskegon, MI MSA",2015,6,5.9
120970,"Niles-Benton Harbor, MI MSA",2015,6,5.3
120971,"Saginaw, MI MSA",2015,6,5.7
120972,"Duluth, MN-WI MSA",2015,6,4.8
120973,"Mankato-North Mankato, MN MSA",2015,6,2.8
120974,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2015,6,3.4
120975,"Rochester, MN MSA",2015,6,3.2
120976,"St. Cloud, MN MSA",2015,6,3.8
120977,"Gulfport-Biloxi-Pascagoula, MS MSA",2015,6,6.4
120978,"Hattiesburg, MS MSA",2015,6,5.7
120979,"Jackson, MS MSA",2015,6,5.3
120980,"Cape Girardeau, MO-IL MSA",2015,6,4.8
120981,"Columbia, MO MSA",2015,6,3.6
120982,"Jefferson City, MO MSA",2015,6,4.4
120983,"Joplin, MO MSA",2015,6,4.5
120984,"Kansas City, MO-KS MSA",2015,6,4.8
120985,"St. Joseph, MO-KS MSA",2015,6,4.7
120986,"St. Louis, MO-IL MSA",2015,6,5.2
120987,"Springfield, MO MSA",2015,6,4.5
120988,"Billings, MT MSA",2015,6,3.3
120989,"Great Falls, MT MSA",2015,6,4.0
120990,"Missoula, MT MSA",2015,6,3.9
120991,"Grand Island, NE MSA",2015,6,3.4
120992,"Lincoln, NE MSA",2015,6,2.7
120993,"Omaha-Council Bluffs, NE-IA MSA",2015,6,3.3
120994,"Carson City, NV MSA",2015,6,7.3
120995,"Las Vegas-Henderson-Paradise, NV MSA",2015,6,6.9
120996,"Reno, NV MSA",2015,6,6.4
120997,"Dover-Durham, NH-ME Met NECTA",2015,6,3.2
120998,"Manchester, NH Met NECTA",2015,6,3.3
120999,"Portsmouth, NH-ME Met NECTA",2015,6,3.0
121000,"Atlantic City-Hammonton, NJ MSA",2015,6,9.8
121001,"Ocean City, NJ MSA",2015,6,11.2
121002,"Trenton, NJ MSA",2015,6,5.1
121003,"Vineland-Bridgeton, NJ MSA",2015,6,9.0
121004,"Albuquerque, NM MSA",2015,6,6.1
121005,"Farmington, NM MSA",2015,6,6.8
121006,"Las Cruces, NM MSA",2015,6,7.3
121007,"Santa Fe, NM MSA",2015,6,5.3
121008,"Albany-Schenectady-Troy, NY MSA",2015,6,4.6
121009,"Binghamton, NY MSA",2015,6,6.0
121010,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",2015,6,5.6
121011,"Elmira, NY MSA",2015,6,6.0
121012,"Glens Falls, NY MSA",2015,6,5.4
121013,"Ithaca, NY MSA",2015,6,4.4
121014,"Kingston, NY MSA",2015,6,4.9
121015,"New York-Newark-Jersey City, NY-NJ-PA MSA",2015,6,5.4
121016,"Rochester, NY MSA",2015,6,5.2
121017,"Syracuse, NY MSA",2015,6,5.5
121018,"Utica-Rome, NY MSA",2015,6,5.6
121019,"Watertown-Fort Drum, NY MSA",2015,6,6.7
121020,"Asheville, NC MSA",2015,6,4.8
121021,"Burlington, NC MSA",2015,6,5.5
121022,"Charlotte-Concord-Gastonia, NC-SC MSA",2015,6,5.6
121023,"Durham-Chapel Hill, NC MSA",2015,6,5.1
121024,"Fayetteville, NC MSA",2015,6,7.6
121025,"Goldsboro, NC MSA",2015,6,6.2
121026,"Greensboro-High Point, NC MSA",2015,6,6.1
121027,"Greenville, NC MSA",2015,6,6.2
121028,"Hickory-Lenoir-Morganton, NC MSA",2015,6,5.9
121029,"Jacksonville, NC MSA",2015,6,5.9
121030,"New Bern, NC MSA",2015,6,6.2
121031,"Raleigh, NC MSA",2015,6,4.9
121032,"Rocky Mount, NC MSA",2015,6,8.3
121033,"Wilmington, NC MSA",2015,6,5.6
121034,"Winston-Salem, NC MSA",2015,6,5.6
121035,"Bismarck, ND MSA",2015,6,2.7
121036,"Fargo, ND-MN MSA",2015,6,2.5
121037,"Grand Forks, ND-MN MSA",2015,6,3.0
121038,"Akron, OH MSA",2015,6,4.9
121039,"Canton-Massillon, OH MSA",2015,6,5.2
121040,"Cincinnati, OH-KY-IN MSA",2015,6,4.5
121041,"Cleveland-Elyria, OH MSA",2015,6,5.0
121042,"Columbus, OH MSA",2015,6,4.1
121043,"Dayton, OH MSA",2015,6,4.7
121044,"Lima, OH MSA",2015,6,4.8
121045,"Mansfield, OH MSA",2015,6,5.5
121046,"Springfield, OH MSA",2015,6,4.9
121047,"Toledo, OH MSA",2015,6,4.9
121048,"Weirton-Steubenville, WV-OH MSA",2015,6,7.5
121049,"Youngstown-Warren-Boardman, OH-PA MSA",2015,6,6.0
121050,"Enid, OK MSA",2015,6,4.1
121051,"Lawton, OK MSA",2015,6,4.4
121052,"Oklahoma City, OK MSA",2015,6,3.9
121053,"Tulsa, OK MSA",2015,6,4.5
121054,"Albany, OR MSA",2015,6,6.8
121055,"Bend-Redmond, OR MSA",2015,6,6.0
121056,"Corvallis, OR MSA",2015,6,4.2
121057,"Eugene, OR MSA",2015,6,5.9
121058,"Grants Pass, OR MSA",2015,6,7.8
121059,"Medford, OR MSA",2015,6,6.8
121060,"Portland-Vancouver-Hillsboro, OR-WA MSA",2015,6,5.3
121061,"Salem, OR MSA",2015,6,6.0
121062,"Allentown-Bethlehem-Easton, PA-NJ MSA",2015,6,5.4
121063,"Altoona, PA MSA",2015,6,5.2
121064,"Bloomsburg-Berwick, PA MSA",2015,6,5.5
121065,"Chambersburg-Waynesboro, PA MSA",2015,6,4.9
121066,"East Stroudsburg, PA MSA",2015,6,6.5
121067,"Erie, PA MSA",2015,6,5.5
121068,"Gettysburg, PA MSA",2015,6,4.3
121069,"Harrisburg-Carlisle, PA MSA",2015,6,4.4
121070,"Johnstown, PA MSA",2015,6,6.7
121071,"Lancaster, PA MSA",2015,6,4.2
121072,"Lebanon, PA MSA",2015,6,4.6
121073,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2015,6,5.5
121074,"Pittsburgh, PA MSA",2015,6,5.3
121075,"Reading, PA MSA",2015,6,5.0
121076,"Scranton--Wilkes-Barre--Hazleton, PA MSA",2015,6,6.3
121077,"State College, PA MSA",2015,6,3.9
121078,"Williamsport, PA MSA",2015,6,6.0
121079,"York-Hanover, PA MSA",2015,6,4.8
121080,"Providence-Warwick, RI-MA Met NECTA",2015,6,6.0
121081,"Charleston-North Charleston, SC MSA",2015,6,5.2
121082,"Columbia, SC MSA",2015,6,5.5
121083,"Florence, SC MSA",2015,6,6.9
121084,"Greenville-Anderson-Mauldin, SC MSA",2015,6,5.3
121085,"Hilton Head Island-Bluffton-Beaufort, SC MSA",2015,6,5.5
121086,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA",2015,6,7.4
121087,"Spartanburg, SC MSA",2015,6,6.0
121088,"Sumter, SC MSA",2015,6,6.9
121089,"Rapid City, SD MSA",2015,6,3.3
121090,"Sioux Falls, SD MSA",2015,6,2.6
121091,"Chattanooga, TN-GA MSA",2015,6,5.6
121092,"Clarksville, TN-KY MSA",2015,6,6.0
121093,"Cleveland, TN MSA",2015,6,5.6
121094,"Jackson, TN MSA",2015,6,6.0
121095,"Johnson City, TN MSA",2015,6,6.1
121096,"Kingsport-Bristol-Bristol, TN-VA MSA",2015,6,5.7
121097,"Knoxville, TN MSA",2015,6,5.3
121098,"Memphis, TN-MS-AR MSA",2015,6,6.4
121099,"Morristown, TN MSA",2015,6,6.4
121100,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",2015,6,4.6
121101,"Abilene, TX MSA",2015,6,3.8
121102,"Amarillo, TX MSA",2015,6,3.1
121103,"Austin-Round Rock, TX MSA",2015,6,3.3
121104,"Beaumont-Port Arthur, TX MSA",2015,6,6.6
121105,"Brownsville-Harlingen, TX MSA",2015,6,7.0
121106,"College Station-Bryan, TX MSA",2015,6,3.5
121107,"Corpus Christi, TX MSA",2015,6,5.1
121108,"Dallas-Fort Worth-Arlington, TX MSA",2015,6,4.0
121109,"El Paso, TX MSA",2015,6,5.2
121110,"Houston-The Woodlands-Sugar Land, TX MSA",2015,6,4.5
121111,"Killeen-Temple, TX MSA",2015,6,4.6
121112,"Laredo, TX MSA",2015,6,4.7
121113,"Longview, TX MSA",2015,6,5.0
121114,"Lubbock, TX MSA",2015,6,3.4
121115,"McAllen-Edinburg-Mission, TX MSA",2015,6,7.9
121116,"Midland, TX MSA",2015,6,3.5
121117,"Odessa, TX MSA",2015,6,4.6
121118,"San Angelo, TX MSA",2015,6,4.1
121119,"San Antonio-New Braunfels, TX MSA",2015,6,3.8
121120,"Sherman-Denison, TX MSA",2015,6,4.0
121121,"Texarkana, TX-AR MSA",2015,6,4.9
121122,"Tyler, TX MSA",2015,6,4.5
121123,"Victoria, TX MSA",2015,6,4.2
121124,"Waco, TX MSA",2015,6,4.0
121125,"Wichita Falls, TX MSA",2015,6,4.2
121126,"Logan, UT-ID MSA",2015,6,3.1
121127,"Ogden-Clearfield, UT MSA",2015,6,3.7
121128,"Provo-Orem, UT MSA",2015,6,3.3
121129,"St. George, UT MSA",2015,6,4.1
121130,"Salt Lake City, UT MSA",2015,6,3.4
121131,"Burlington-South Burlington, VT Met NECTA",2015,6,2.9
121132,"Blacksburg-Christiansburg-Radford, VA MSA",2015,6,4.7
121133,"Charlottesville, VA MSA",2015,6,4.0
121134,"Harrisonburg, VA MSA",2015,6,4.6
121135,"Lynchburg, VA MSA",2015,6,4.9
121136,"Richmond, VA MSA",2015,6,4.7
121137,"Roanoke, VA MSA",2015,6,4.5
121138,"Staunton-Waynesboro, VA MSA",2015,6,4.3
121139,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2015,6,4.9
121140,"Winchester, VA-WV MSA",2015,6,4.3
121141,"Bellingham, WA MSA",2015,6,5.9
121142,"Bremerton-Silverdale, WA MSA",2015,6,5.6
121143,"Kennewick-Richland, WA MSA",2015,6,7.0
121144,"Longview, WA MSA",2015,6,7.8
121145,"Mount Vernon-Anacortes, WA MSA",2015,6,6.8
121146,"Olympia-Tumwater, WA MSA",2015,6,6.0
121147,"Seattle-Tacoma-Bellevue, WA MSA",2015,6,4.7
121148,"Spokane-Spokane Valley, WA MSA",2015,6,6.8
121149,"Walla Walla, WA MSA",2015,6,6.0
121150,"Wenatchee, WA MSA",2015,6,5.7
121151,"Yakima, WA MSA",2015,6,8.0
121152,"Beckley, WV MSA",2015,6,8.0
121153,"Charleston, WV MSA",2015,6,6.7
121154,"Huntington-Ashland, WV-KY-OH MSA",2015,6,6.5
121155,"Morgantown, WV MSA",2015,6,5.4
121156,"Parkersburg-Vienna, WV MSA",2015,6,6.7
121157,"Wheeling, WV-OH MSA",2015,6,6.9
121158,"Appleton, WI MSA",2015,6,3.8
121159,"Eau Claire, WI MSA",2015,6,4.1
121160,"Fond du Lac, WI MSA",2015,6,4.1
121161,"Green Bay, WI MSA",2015,6,4.2
121162,"Janesville-Beloit, WI MSA",2015,6,5.2
121163,"La Crosse-Onalaska, WI-MN MSA",2015,6,3.8
121164,"Madison, WI MSA",2015,6,3.4
121165,"Milwaukee-Waukesha-West Allis, WI MSA",2015,6,4.9
121166,"Oshkosh-Neenah, WI MSA",2015,6,4.2
121167,"Racine, WI MSA",2015,6,5.7
121168,"Sheboygan, WI MSA",2015,6,3.8
121169,"Wausau, WI MSA",2015,6,4.0
121170,"Casper, WY MSA",2015,6,5.1
121171,"Cheyenne, WY MSA",2015,6,3.9
121172,"Aguadilla-Isabela, PR MSA",2015,6,15.7
121173,"Arecibo, PR MSA",2015,6,14.6
121174,"Guayama, PR MSA",2015,6,18.9
121175,"Mayaguez, PR MSA",2015,6,13.2
121176,"Ponce, PR MSA",2015,6,16.1
121177,"San German, PR MSA",2015,6,14.1
121178,"San Juan-Carolina-Caguas, PR MSA",2015,6,10.3
121179,"Anniston-Oxford-Jacksonville, AL MSA",2015,7,7.1
121180,"Auburn-Opelika, AL MSA",2015,7,5.4
121181,"Birmingham-Hoover, AL MSA",2015,7,5.5
121182,"Daphne-Fairhope-Foley, AL MSA",2015,7,5.6
121183,"Decatur, AL MSA",2015,7,6.3
121184,"Dothan, AL MSA",2015,7,6.4
121185,"Florence-Muscle Shoals, AL MSA",2015,7,7.4
121186,"Gadsden, AL MSA",2015,7,6.3
121187,"Huntsville, AL MSA",2015,7,5.6
121188,"Mobile, AL MSA",2015,7,7.0
121189,"Montgomery, AL MSA",2015,7,5.9
121190,"Tuscaloosa, AL MSA",2015,7,5.7
121191,"Anchorage, AK MSA",2015,7,5.6
121192,"Fairbanks, AK MSA",2015,7,5.4
121193,"Flagstaff, AZ MSA",2015,7,6.6
121194,"Lake Havasu City-Kingman, AZ MSA",2015,7,7.9
121195,"Phoenix-Mesa-Scottsdale, AZ MSA",2015,7,5.2
121196,"Prescott, AZ MSA",2015,7,5.6
121197,"Sierra Vista-Douglas, AZ MSA",2015,7,7.2
121198,"Tucson, AZ MSA",2015,7,5.5
121199,"Yuma, AZ MSA",2015,7,21.8
121200,"Fayetteville-Springdale-Rogers, AR-MO MSA",2015,7,3.6
121201,"Fort Smith, AR-OK MSA",2015,7,5.5
121202,"Hot Springs, AR MSA",2015,7,5.4
121203,"Jonesboro, AR MSA",2015,7,4.6
121204,"Little Rock-North Little Rock-Conway, AR MSA",2015,7,4.5
121205,"Pine Bluff, AR MSA",2015,7,6.8
121206,"Bakersfield, CA MSA",2015,7,10.3
121207,"Chico, CA MSA",2015,7,7.2
121208,"El Centro, CA MSA",2015,7,24.4
121209,"Fresno, CA MSA",2015,7,10.1
121210,"Hanford-Corcoran, CA MSA",2015,7,10.5
121211,"Los Angeles-Long Beach-Anaheim, CA MSA",2015,7,6.0
121212,"Madera, CA MSA",2015,7,10.4
121213,"Merced, CA MSA",2015,7,11.2
121214,"Modesto, CA MSA",2015,7,9.5
121215,"Napa, CA MSA",2015,7,4.5
121216,"Oxnard-Thousand Oaks-Ventura, CA MSA",2015,7,5.6
121217,"Redding, CA MSA",2015,7,7.8
121218,"Riverside-San Bernardino-Ontario, CA MSA",2015,7,6.5
121219,"Sacramento--Roseville--Arden-Arcade, CA MSA",2015,7,5.8
121220,"Salinas, CA MSA",2015,7,8.1
121221,"San Diego-Carlsbad, CA MSA",2015,7,5.1
121222,"San Francisco-Oakland-Hayward, CA MSA",2015,7,4.2
121223,"San Jose-Sunnyvale-Santa Clara, CA MSA",2015,7,4.2
121224,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",2015,7,4.6
121225,"Santa Cruz-Watsonville, CA MSA",2015,7,7.4
121226,"Santa Maria-Santa Barbara, CA MSA",2015,7,5.2
121227,"Santa Rosa, CA MSA",2015,7,4.4
121228,"Stockton-Lodi, CA MSA",2015,7,8.8
121229,"Vallejo-Fairfield, CA MSA",2015,7,6.1
121230,"Visalia-Porterville, CA MSA",2015,7,11.6
121231,"Yuba City, CA MSA",2015,7,10.0
121232,"Boulder, CO MSA",2015,7,3.1
121233,"Colorado Springs, CO MSA",2015,7,4.4
121234,"Denver-Aurora-Lakewood, CO MSA",2015,7,3.6
121235,"Fort Collins, CO MSA",2015,7,3.2
121236,"Grand Junction, CO MSA",2015,7,5.5
121237,"Greeley, CO MSA",2015,7,3.9
121238,"Pueblo, CO MSA",2015,7,5.5
121239,"Bridgeport-Stamford-Norwalk, CT Met NECTA",2015,7,5.5
121240,"Danbury, CT Met NECTA",2015,7,4.5
121241,"Hartford-West Hartford-East Hartford, CT Met NECTA",2015,7,5.6
121242,"New Haven, CT Met NECTA",2015,7,5.7
121243,"Norwich-New London-Westerly, CT-RI Met NECTA",2015,7,6.0
121244,"Waterbury, CT Met NECTA",2015,7,7.2
121245,"Dover, DE MSA",2015,7,5.4
121246,"Salisbury, MD-DE MSA",2015,7,6.2
121247,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2015,7,4.4
121248,"Cape Coral-Fort Myers, FL MSA",2015,7,5.2
121249,"Crestview-Fort Walton Beach-Destin, FL MSA",2015,7,4.6
121250,"Deltona-Daytona Beach-Ormond Beach, FL MSA",2015,7,5.9
121251,"Gainesville, FL MSA",2015,7,4.6
121252,"Homosassa Springs, FL MSA",2015,7,7.5
121253,"Jacksonville, FL MSA",2015,7,5.3
121254,"Lakeland-Winter Haven, FL MSA",2015,7,6.3
121255,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2015,7,5.4
121256,"Naples-Immokalee-Marco Island, FL MSA",2015,7,5.3
121257,"North Port-Sarasota-Bradenton, FL MSA",2015,7,5.0
121258,"Ocala, FL MSA",2015,7,6.5
121259,"Orlando-Kissimmee-Sanford, FL MSA",2015,7,5.1
121260,"Palm Bay-Melbourne-Titusville, FL MSA",2015,7,6.0
121261,"Panama City, FL MSA",2015,7,5.5
121262,"Pensacola-Ferry Pass-Brent, FL MSA",2015,7,5.3
121263,"Port St. Lucie, FL MSA",2015,7,5.9
121264,"Punta Gorda, FL MSA",2015,7,6.0
121265,"Sebastian-Vero Beach, FL MSA",2015,7,6.7
121266,"Sebring, FL MSA",2015,7,7.4
121267,"Tallahassee, FL MSA",2015,7,5.2
121268,"Tampa-St. Petersburg-Clearwater, FL MSA",2015,7,5.2
121269,"The Villages, FL MSA",2015,7,7.7
121270,"Albany, GA MSA",2015,7,7.0
121271,"Athens-Clarke County, GA MSA",2015,7,5.7
121272,"Atlanta-Sandy Springs-Roswell, GA MSA",2015,7,5.7
121273,"Augusta-Richmond County, GA-SC MSA",2015,7,6.3
121274,"Brunswick, GA MSA",2015,7,6.3
121275,"Columbus, GA-AL MSA",2015,7,6.9
121276,"Dalton, GA MSA",2015,7,6.6
121277,"Gainesville, GA MSA",2015,7,4.9
121278,"Hinesville, GA MSA",2015,7,6.1
121279,"Macon-Bibb County, GA MSA",2015,7,6.5
121280,"Rome, GA MSA",2015,7,6.7
121281,"Savannah, GA MSA",2015,7,5.6
121282,"Valdosta, GA MSA",2015,7,5.9
121283,"Warner Robins, GA MSA",2015,7,6.1
121284,"Kahului-Wailuku-Lahaina, HI MSA",2015,7,3.6
121285,"Urban Honolulu, HI MSA",2015,7,3.3
121286,"Boise City, ID MSA",2015,7,4.1
121287,"Coeur d'Alene, ID MSA",2015,7,5.1
121288,"Idaho Falls, ID MSA",2015,7,3.5
121289,"Lewiston, ID-WA MSA",2015,7,4.1
121290,"Pocatello, ID MSA",2015,7,4.0
121291,"Twin Falls, ID MSA",2015,7,3.6
121292,"Bloomington, IL MSA",2015,7,4.7
121293,"Carbondale-Marion, IL MSA",2015,7,5.8
121294,"Champaign-Urbana, IL MSA",2015,7,5.0
121295,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2015,7,5.8
121296,"Danville, IL MSA",2015,7,7.0
121297,"Davenport-Moline-Rock Island, IA-IL MSA",2015,7,5.6
121298,"Decatur, IL MSA",2015,7,7.0
121299,"Kankakee, IL MSA",2015,7,6.7
121300,"Peoria, IL MSA",2015,7,6.4
121301,"Rockford, IL MSA",2015,7,7.0
121302,"Springfield, IL MSA",2015,7,5.1
121303,"Bloomington, IN MSA",2015,7,4.9
121304,"Columbus, IN MSA",2015,7,3.5
121305,"Elkhart-Goshen, IN MSA",2015,7,3.8
121306,"Evansville, IN-KY MSA",2015,7,4.1
121307,"Fort Wayne, IN MSA",2015,7,4.3
121308,"Indianapolis-Carmel-Anderson, IN MSA",2015,7,4.4
121309,"Kokomo, IN MSA",2015,7,4.8
121310,"Lafayette-West Lafayette, IN MSA",2015,7,4.2
121311,"Michigan City-La Porte, IN MSA",2015,7,6.0
121312,"Muncie, IN MSA",2015,7,5.5
121313,"South Bend-Mishawaka, IN-MI MSA",2015,7,4.9
121314,"Terre Haute, IN MSA",2015,7,5.9
121315,"Ames, IA MSA",2015,7,2.5
121316,"Cedar Rapids, IA MSA",2015,7,3.8
121317,"Des Moines-West Des Moines, IA MSA",2015,7,3.6
121318,"Dubuque, IA MSA",2015,7,3.7
121319,"Iowa City, IA MSA",2015,7,2.7
121320,"Sioux City, IA-NE-SD MSA",2015,7,3.5
121321,"Waterloo-Cedar Falls, IA MSA",2015,7,4.4
121322,"Lawrence, KS MSA",2015,7,3.7
121323,"Manhattan, KS MSA",2015,7,3.4
121324,"Topeka, KS MSA",2015,7,4.2
121325,"Wichita, KS MSA",2015,7,4.6
121326,"Bowling Green, KY MSA",2015,7,4.7
121327,"Elizabethtown-Fort Knox, KY MSA",2015,7,5.0
121328,"Lexington-Fayette, KY MSA",2015,7,3.9
121329,"Louisville/Jefferson County, KY-IN MSA",2015,7,4.6
121330,"Owensboro, KY MSA",2015,7,4.5
121331,"Alexandria, LA MSA",2015,7,6.4
121332,"Baton Rouge, LA MSA",2015,7,5.3
121333,"Hammond, LA MSA",2015,7,7.0
121334,"Houma-Thibodaux, LA MSA",2015,7,5.6
121335,"Lafayette, LA MSA",2015,7,6.4
121336,"Lake Charles, LA MSA",2015,7,5.2
121337,"Monroe, LA MSA",2015,7,6.6
121338,"New Orleans-Metairie, LA MSA",2015,7,5.8
121339,"Shreveport-Bossier City, LA MSA",2015,7,6.8
121340,"Bangor, ME Met NECTA",2015,7,4.1
121341,"Lewiston-Auburn, ME Met NECTA",2015,7,4.0
121342,"Portland-South Portland, ME Met NECTA",2015,7,3.4
121343,"Baltimore-Columbia-Towson, MD MSA",2015,7,5.2
121344,"California-Lexington Park, MD MSA",2015,7,4.8
121345,"Cumberland, MD-WV MSA",2015,7,7.1
121346,"Hagerstown-Martinsburg, MD-WV MSA",2015,7,5.3
121347,"Barnstable Town, MA Met NECTA",2015,7,5.9
121348,"Boston-Cambridge-Nashua, MA-NH Met NECTA",2015,7,4.3
121349,"Leominster-Gardner, MA Met NECTA",2015,7,5.8
121350,"New Bedford, MA Met NECTA",2015,7,7.3
121351,"Pittsfield, MA Met NECTA",2015,7,5.5
121352,"Springfield, MA-CT Met NECTA",2015,7,5.7
121353,"Worcester, MA-CT Met NECTA",2015,7,5.1
121354,"Ann Arbor, MI MSA",2015,7,3.6
121355,"Battle Creek, MI MSA",2015,7,5.0
121356,"Bay City, MI MSA",2015,7,5.7
121357,"Detroit-Warren-Dearborn, MI MSA",2015,7,5.7
121358,"Flint, MI MSA",2015,7,5.9
121359,"Grand Rapids-Wyoming, MI MSA",2015,7,3.8
