Job Title,City,State,Latitude,Longitude,Average Salary,Job Openings
School Counselor,Lafayette,LA,30.2240897,-92.0198427,0,6
Nurse Midwife,Lafayette,LA,30.2240897,-92.0198427,0,0
Paralegal,Lafayette,LA,30.2240897,-92.0198427,0,0
Phlebotomist,Lafayette,LA,30.2240897,-92.0198427,0,9
Loan Officer,Lafayette,LA,30.2240897,-92.0198427,0,6
Clinical Social Worker,Lafayette,LA,30.2240897,-92.0198427,0,7
Compliance Officer,Lafayette,LA,30.2240897,-92.0198427,0,1
Dietitian and Nutritionist,Lafayette,LA,30.2240897,-92.0198427,0,0
Ophthalmic Medical Technician,Lafayette,LA,30.2240897,-92.0198427,0,0
Clinical Laboratory Technician,Lafayette,LA,30.2240897,-92.0198427,0,8
Licensed Practical and Licensed Vocational Nurse,Lafayette,LA,30.2240897,-92.0198427,0,0
Electrician,Lafayette,LA,30.2240897,-92.0198427,0,7
HR Specialist,Lafayette,LA,30.2240897,-92.0198427,0,5
Wind Turbine Technician,Lafayette,LA,30.2240897,-92.0198427,0,0
Logistician,Lafayette,LA,30.2240897,-92.0198427,0,0
Residential Advisor,Lafayette,LA,30.2240897,-92.0198427,0,6
Optician,Lafayette,LA,30.2240897,-92.0198427,0,0
Computer Support Specialist,Lafayette,LA,30.2240897,-92.0198427,0,19
Esthetician and Skincare Specialist,Lafayette,LA,30.2240897,-92.0198427,0,0
Restaurant Cook,Lafayette,LA,30.2240897,-92.0198427,0,83
Software Engineer,Baltimore,MD,39.2908816,-76.610759,0,"7,712"
Dentist,Baltimore,MD,39.2908816,-76.610759,0,38
Physician Assistant,Baltimore,MD,39.2908816,-76.610759,0,536
Orthodontist,Baltimore,MD,39.2908816,-76.610759,0,1
Nurse Practitioner,Baltimore,MD,39.2908816,-76.610759,0,297
Statistician,Baltimore,MD,39.2908816,-76.610759,0,29
Physician,Baltimore,MD,39.2908816,-76.610759,0,"1,346"
Speech Language Pathologist,Baltimore,MD,39.2908816,-76.610759,0,129
Oral and Maxillofacial Surgeon,Baltimore,MD,39.2908816,-76.610759,0,1
Veterinarian,Baltimore,MD,39.2908816,-76.610759,0,36
Medical and Health Services Manager,Baltimore,MD,39.2908816,-76.610759,0,1
IT Manager,Baltimore,MD,39.2908816,-76.610759,0,881
Registered Nurse,Baltimore,MD,39.2908816,-76.610759,0,"2,475"
Mathematician,Baltimore,MD,39.2908816,-76.610759,0,13
Physical Therapist,Baltimore,MD,39.2908816,-76.610759,0,324
Optometrist,Baltimore,MD,39.2908816,-76.610759,0,37
Anesthesiologist,Baltimore,MD,39.2908816,-76.610759,0,71
Obstetrician and Gynecologist,Baltimore,MD,39.2908816,-76.610759,0,0
Surgeon,Baltimore,MD,39.2908816,-76.610759,0,185
Operations Research Analyst,Baltimore,MD,39.2908816,-76.610759,0,28
Nurse Anesthetist,Baltimore,MD,39.2908816,-76.610759,0,33
Pediatrician,Baltimore,MD,39.2908816,-76.610759,0,26
Web Developer,Baltimore,MD,39.2908816,-76.610759,0,"1,229"
Dental Hygienist,Baltimore,MD,39.2908816,-76.610759,0,27
Genetic Counselor,Baltimore,MD,39.2908816,-76.610759,0,4
Physical Therapist Assistant,Baltimore,MD,39.2908816,-76.610759,0,54
Financial Manager,Baltimore,MD,39.2908816,-76.610759,0,42
Occupational Therapist,Baltimore,MD,39.2908816,-76.610759,0,94
Psychologist,Baltimore,MD,39.2908816,-76.610759,0,60
Database Administrator,Baltimore,MD,39.2908816,-76.610759,0,619
Financial Advisor,Baltimore,MD,39.2908816,-76.610759,0,351
Mechanical Engineer,Baltimore,MD,39.2908816,-76.610759,0,934
Civil Engineer,Baltimore,MD,39.2908816,-76.610759,0,500
Psychiatrist,Baltimore,MD,39.2908816,-76.610759,0,136
Substance Abuse and Behavioral Disorder Counselor,Baltimore,MD,39.2908816,-76.610759,0,0
School Psychologist,Baltimore,MD,39.2908816,-76.610759,0,10
Home Health Aide,Baltimore,MD,39.2908816,-76.610759,0,149
Information Security Analyst,Baltimore,MD,39.2908816,-76.610759,0,"1,384"
Pilot,Baltimore,MD,39.2908816,-76.610759,0,625
Respiratory Therapist,Baltimore,MD,39.2908816,-76.610759,0,100
Diagnostic Medical Sonographer,Baltimore,MD,39.2908816,-76.610759,0,18
Accountant,Baltimore,MD,39.2908816,-76.610759,0,301
Market Research Analyst,Baltimore,MD,39.2908816,-76.610759,0,1
Business Operations Manager,Baltimore,MD,39.2908816,-76.610759,0,200
Marketing Manager,Baltimore,MD,39.2908816,-76.610759,0,250
Industrial Psychologist,Baltimore,MD,39.2908816,-76.610759,0,7
Podiatrist,Baltimore,MD,39.2908816,-76.610759,0,1
Environmental Engineer,Baltimore,MD,39.2908816,-76.610759,0,322
Social and Community Service Manager,Baltimore,MD,39.2908816,-76.610759,0,38
Lawyer,Baltimore,MD,39.2908816,-76.610759,0,98
Marriage and Family Therapist,Baltimore,MD,39.2908816,-76.610759,0,4
Medical Assistant,Baltimore,MD,39.2908816,-76.610759,0,285
Data Analyst,Baltimore,MD,39.2908816,-76.610759,0,"2,069"
Actuary,Baltimore,MD,39.2908816,-76.610759,0,11
Medical Records Technician,Baltimore,MD,39.2908816,-76.610759,0,735
Prosthodontist,Baltimore,MD,39.2908816,-76.610759,0,2
Construction Manager,Baltimore,MD,39.2908816,-76.610759,0,961
Veterinary Technologist and Technician,Baltimore,MD,39.2908816,-76.610759,0,0
Landscaper and Groundskeeper,Baltimore,MD,39.2908816,-76.610759,0,0
Computer Network Architect,Baltimore,MD,39.2908816,-76.610759,0,18
Orthotist and Prosthetist,Baltimore,MD,39.2908816,-76.610759,0,0
Personal Care Aide,Baltimore,MD,39.2908816,-76.610759,0,152
Computer Systems Administrator,Baltimore,MD,39.2908816,-76.610759,0,"1,438"
Massage Therapist,Baltimore,MD,39.2908816,-76.610759,0,69
Cartographer,Baltimore,MD,39.2908816,-76.610759,0,1
Dental Assistant,Baltimore,MD,39.2908816,-76.610759,0,69
Management Analyst,Baltimore,MD,39.2908816,-76.610759,0,33
Solar Photovoltaic Installer,Baltimore,MD,39.2908816,-76.610759,0,2
Physical Therapist Aide,Baltimore,MD,39.2908816,-76.610759,0,29
Occupational Therapy Assistant,Baltimore,MD,39.2908816,-76.610759,0,55
Mental Health Counselor,Baltimore,MD,39.2908816,-76.610759,0,218
Environmental Engineering Technician,Baltimore,MD,39.2908816,-76.610759,0,84
Nail Technician,Baltimore,MD,39.2908816,-76.610759,0,14
Plumber,Baltimore,MD,39.2908816,-76.610759,0,110
Radiologic Technologist,Baltimore,MD,39.2908816,-76.610759,0,204
MRI Technologist,Baltimore,MD,39.2908816,-76.610759,0,25
Chiropractor,Baltimore,MD,39.2908816,-76.610759,0,17
Cost Estimator,Baltimore,MD,39.2908816,-76.610759,0,6
Financial Analyst,Baltimore,MD,39.2908816,-76.610759,0,542
Insurance Sales Agent,Baltimore,MD,39.2908816,-76.610759,0,13
School Counselor,Baltimore,MD,39.2908816,-76.610759,0,344
Nurse Midwife,Baltimore,MD,39.2908816,-76.610759,0,12
Paralegal,Baltimore,MD,39.2908816,-76.610759,0,44
Phlebotomist,Baltimore,MD,39.2908816,-76.610759,0,84
Loan Officer,Baltimore,MD,39.2908816,-76.610759,0,72
Clinical Social Worker,Baltimore,MD,39.2908816,-76.610759,0,67
Compliance Officer,Baltimore,MD,39.2908816,-76.610759,0,57
Dietitian and Nutritionist,Baltimore,MD,39.2908816,-76.610759,0,2
Ophthalmic Medical Technician,Baltimore,MD,39.2908816,-76.610759,0,25
Clinical Laboratory Technician,Baltimore,MD,39.2908816,-76.610759,0,35
Licensed Practical and Licensed Vocational Nurse,Baltimore,MD,39.2908816,-76.610759,0,0
Electrician,Baltimore,MD,39.2908816,-76.610759,0,85
HR Specialist,Baltimore,MD,39.2908816,-76.610759,0,242
Wind Turbine Technician,Baltimore,MD,39.2908816,-76.610759,0,1
Logistician,Baltimore,MD,39.2908816,-76.610759,0,25
Residential Advisor,Baltimore,MD,39.2908816,-76.610759,0,2
Optician,Baltimore,MD,39.2908816,-76.610759,0,8
Computer Support Specialist,Baltimore,MD,39.2908816,-76.610759,0,2
Esthetician and Skincare Specialist,Baltimore,MD,39.2908816,-76.610759,0,0
Restaurant Cook,Baltimore,MD,39.2908816,-76.610759,0,451
Software Engineer,New Haven,CT,22.2667238,114.1923819,0,418
Dentist,New Haven,CT,22.2667238,114.1923819,0,33
Physician Assistant,New Haven,CT,22.2667238,114.1923819,0,273
Orthodontist,New Haven,CT,22.2667238,114.1923819,0,2
Nurse Practitioner,New Haven,CT,22.2667238,114.1923819,0,214
Statistician,New Haven,CT,22.2667238,114.1923819,0,9
Physician,New Haven,CT,22.2667238,114.1923819,0,95
Speech Language Pathologist,New Haven,CT,22.2667238,114.1923819,0,41
Oral and Maxillofacial Surgeon,New Haven,CT,22.2667238,114.1923819,0,0
Veterinarian,New Haven,CT,22.2667238,114.1923819,0,34
Medical and Health Services Manager,New Haven,CT,22.2667238,114.1923819,0,0
IT Manager,New Haven,CT,22.2667238,114.1923819,0,75
Registered Nurse,New Haven,CT,22.2667238,114.1923819,0,"1,214"
Mathematician,New Haven,CT,22.2667238,114.1923819,0,10
Physical Therapist,New Haven,CT,22.2667238,114.1923819,0,221
Optometrist,New Haven,CT,22.2667238,114.1923819,0,14
Anesthesiologist,New Haven,CT,22.2667238,114.1923819,0,6
Obstetrician and Gynecologist,New Haven,CT,22.2667238,114.1923819,0,0
Surgeon,New Haven,CT,22.2667238,114.1923819,0,79
Operations Research Analyst,New Haven,CT,22.2667238,114.1923819,0,122
Nurse Anesthetist,New Haven,CT,22.2667238,114.1923819,0,4
Pediatrician,New Haven,CT,22.2667238,114.1923819,0,26
Web Developer,New Haven,CT,22.2667238,114.1923819,0,66
Dental Hygienist,New Haven,CT,22.2667238,114.1923819,0,13
Genetic Counselor,New Haven,CT,22.2667238,114.1923819,0,5
Physical Therapist Assistant,New Haven,CT,22.2667238,114.1923819,0,76
Financial Manager,New Haven,CT,22.2667238,114.1923819,0,41
Occupational Therapist,New Haven,CT,22.2667238,114.1923819,0,41
Psychologist,New Haven,CT,22.2667238,114.1923819,0,39
Database Administrator,New Haven,CT,22.2667238,114.1923819,0,47
Financial Advisor,New Haven,CT,22.2667238,114.1923819,0,122
Mechanical Engineer,New Haven,CT,22.2667238,114.1923819,0,220
Civil Engineer,New Haven,CT,22.2667238,114.1923819,0,80
Psychiatrist,New Haven,CT,22.2667238,114.1923819,0,75
Substance Abuse and Behavioral Disorder Counselor,New Haven,CT,22.2667238,114.1923819,0,0
School Psychologist,New Haven,CT,22.2667238,114.1923819,0,9
Home Health Aide,New Haven,CT,22.2667238,114.1923819,0,191
Information Security Analyst,New Haven,CT,22.2667238,114.1923819,0,35
Pilot,New Haven,CT,22.2667238,114.1923819,0,650
Respiratory Therapist,New Haven,CT,22.2667238,114.1923819,0,46
Diagnostic Medical Sonographer,New Haven,CT,22.2667238,114.1923819,0,1
Accountant,New Haven,CT,22.2667238,114.1923819,0,76
Market Research Analyst,New Haven,CT,22.2667238,114.1923819,0,70
Business Operations Manager,New Haven,CT,22.2667238,114.1923819,0,62
Marketing Manager,New Haven,CT,22.2667238,114.1923819,0,90
Industrial Psychologist,New Haven,CT,22.2667238,114.1923819,0,1
Podiatrist,New Haven,CT,22.2667238,114.1923819,0,3
Environmental Engineer,New Haven,CT,22.2667238,114.1923819,0,66
Social and Community Service Manager,New Haven,CT,22.2667238,114.1923819,0,24
Lawyer,New Haven,CT,22.2667238,114.1923819,0,16
Marriage and Family Therapist,New Haven,CT,22.2667238,114.1923819,0,9
Medical Assistant,New Haven,CT,22.2667238,114.1923819,0,82
Data Analyst,New Haven,CT,22.2667238,114.1923819,0,234
Actuary,New Haven,CT,22.2667238,114.1923819,0,3
Medical Records Technician,New Haven,CT,22.2667238,114.1923819,0,142
Prosthodontist,New Haven,CT,22.2667238,114.1923819,0,0
Construction Manager,New Haven,CT,22.2667238,114.1923819,0,194
Veterinary Technologist and Technician,New Haven,CT,22.2667238,114.1923819,0,0
Landscaper and Groundskeeper,New Haven,CT,22.2667238,114.1923819,0,0
Computer Network Architect,New Haven,CT,22.2667238,114.1923819,0,30
Orthotist and Prosthetist,New Haven,CT,22.2667238,114.1923819,0,0
Personal Care Aide,New Haven,CT,22.2667238,114.1923819,0,94
Computer Systems Administrator,New Haven,CT,22.2667238,114.1923819,0,63
Massage Therapist,New Haven,CT,22.2667238,114.1923819,0,43
Cartographer,New Haven,CT,22.2667238,114.1923819,0,0
Dental Assistant,New Haven,CT,22.2667238,114.1923819,0,26
Management Analyst,New Haven,CT,22.2667238,114.1923819,0,1
Solar Photovoltaic Installer,New Haven,CT,22.2667238,114.1923819,0,3
Physical Therapist Aide,New Haven,CT,22.2667238,114.1923819,0,60
Occupational Therapy Assistant,New Haven,CT,22.2667238,114.1923819,0,30
Mental Health Counselor,New Haven,CT,22.2667238,114.1923819,0,113
Environmental Engineering Technician,New Haven,CT,22.2667238,114.1923819,0,12
Nail Technician,New Haven,CT,22.2667238,114.1923819,0,4
Plumber,New Haven,CT,22.2667238,114.1923819,0,35
Radiologic Technologist,New Haven,CT,22.2667238,114.1923819,0,72
MRI Technologist,New Haven,CT,22.2667238,114.1923819,0,2
Chiropractor,New Haven,CT,22.2667238,114.1923819,0,1
Cost Estimator,New Haven,CT,22.2667238,114.1923819,0,38
Financial Analyst,New Haven,CT,22.2667238,114.1923819,0,140
Insurance Sales Agent,New Haven,CT,22.2667238,114.1923819,0,2
School Counselor,New Haven,CT,22.2667238,114.1923819,0,138
Nurse Midwife,New Haven,CT,22.2667238,114.1923819,0,3
Paralegal,New Haven,CT,22.2667238,114.1923819,0,25
Phlebotomist,New Haven,CT,22.2667238,114.1923819,0,25
Loan Officer,New Haven,CT,22.2667238,114.1923819,0,22
Clinical Social Worker,New Haven,CT,22.2667238,114.1923819,0,60
Compliance Officer,New Haven,CT,22.2667238,114.1923819,0,7
Dietitian and Nutritionist,New Haven,CT,22.2667238,114.1923819,0,0
Ophthalmic Medical Technician,New Haven,CT,22.2667238,114.1923819,0,12
Clinical Laboratory Technician,New Haven,CT,22.2667238,114.1923819,0,1
Licensed Practical and Licensed Vocational Nurse,New Haven,CT,22.2667238,114.1923819,0,0
Electrician,New Haven,CT,22.2667238,114.1923819,0,23
HR Specialist,New Haven,CT,22.2667238,114.1923819,0,47
Wind Turbine Technician,New Haven,CT,22.2667238,114.1923819,0,1
Logistician,New Haven,CT,22.2667238,114.1923819,0,2
Residential Advisor,New Haven,CT,22.2667238,114.1923819,0,52
Optician,New Haven,CT,22.2667238,114.1923819,0,3
Computer Support Specialist,New Haven,CT,22.2667238,114.1923819,0,386
Esthetician and Skincare Specialist,New Haven,CT,22.2667238,114.1923819,0,0
Restaurant Cook,New Haven,CT,22.2667238,114.1923819,0,140
Software Engineer,Honolulu,HI,21.304547,-157.8556764,0,325
Dentist,Honolulu,HI,21.304547,-157.8556764,0,11
Physician Assistant,Honolulu,HI,21.304547,-157.8556764,0,133
Orthodontist,Honolulu,HI,21.304547,-157.8556764,0,3
Nurse Practitioner,Honolulu,HI,21.304547,-157.8556764,0,40
Statistician,Honolulu,HI,21.304547,-157.8556764,0,5
Physician,Honolulu,HI,21.304547,-157.8556764,0,20
Speech Language Pathologist,Honolulu,HI,21.304547,-157.8556764,0,24
Oral and Maxillofacial Surgeon,Honolulu,HI,21.304547,-157.8556764,0,1
Veterinarian,Honolulu,HI,21.304547,-157.8556764,0,11
Medical and Health Services Manager,Honolulu,HI,21.304547,-157.8556764,0,0
IT Manager,Honolulu,HI,21.304547,-157.8556764,0,130
Registered Nurse,Honolulu,HI,21.304547,-157.8556764,0,321
Mathematician,Honolulu,HI,21.304547,-157.8556764,0,0
Physical Therapist,Honolulu,HI,21.304547,-157.8556764,0,100
Optometrist,Honolulu,HI,21.304547,-157.8556764,0,26
Anesthesiologist,Honolulu,HI,21.304547,-157.8556764,0,3
Obstetrician and Gynecologist,Honolulu,HI,21.304547,-157.8556764,0,0
Surgeon,Honolulu,HI,21.304547,-157.8556764,0,62
Operations Research Analyst,Honolulu,HI,21.304547,-157.8556764,0,1
Nurse Anesthetist,Honolulu,HI,21.304547,-157.8556764,0,3
Pediatrician,Honolulu,HI,21.304547,-157.8556764,0,3
Web Developer,Honolulu,HI,21.304547,-157.8556764,0,29
Dental Hygienist,Honolulu,HI,21.304547,-157.8556764,0,11
Genetic Counselor,Honolulu,HI,21.304547,-157.8556764,0,5
Physical Therapist Assistant,Honolulu,HI,21.304547,-157.8556764,0,24
Financial Manager,Honolulu,HI,21.304547,-157.8556764,0,3
Occupational Therapist,Honolulu,HI,21.304547,-157.8556764,0,66
Psychologist,Honolulu,HI,21.304547,-157.8556764,0,11
Database Administrator,Honolulu,HI,21.304547,-157.8556764,0,41
Financial Advisor,Honolulu,HI,21.304547,-157.8556764,0,87
Mechanical Engineer,Honolulu,HI,21.304547,-157.8556764,0,75
Civil Engineer,Honolulu,HI,21.304547,-157.8556764,0,86
Psychiatrist,Honolulu,HI,21.304547,-157.8556764,0,13
Substance Abuse and Behavioral Disorder Counselor,Honolulu,HI,21.304547,-157.8556764,0,0
School Psychologist,Honolulu,HI,21.304547,-157.8556764,0,2
Home Health Aide,Honolulu,HI,21.304547,-157.8556764,0,77
Information Security Analyst,Honolulu,HI,21.304547,-157.8556764,0,126
Pilot,Honolulu,HI,21.304547,-157.8556764,0,65
Respiratory Therapist,Honolulu,HI,21.304547,-157.8556764,0,17
Diagnostic Medical Sonographer,Honolulu,HI,21.304547,-157.8556764,0,6
Accountant,Honolulu,HI,21.304547,-157.8556764,0,58
Market Research Analyst,Honolulu,HI,21.304547,-157.8556764,0,1
Business Operations Manager,Honolulu,HI,21.304547,-157.8556764,0,42
Marketing Manager,Honolulu,HI,21.304547,-157.8556764,0,29
Industrial Psychologist,Honolulu,HI,21.304547,-157.8556764,0,0
Podiatrist,Honolulu,HI,21.304547,-157.8556764,0,23
Environmental Engineer,Honolulu,HI,21.304547,-157.8556764,0,58
Social and Community Service Manager,Honolulu,HI,21.304547,-157.8556764,0,3
Lawyer,Honolulu,HI,21.304547,-157.8556764,0,21
Marriage and Family Therapist,Honolulu,HI,21.304547,-157.8556764,0,3
Medical Assistant,Honolulu,HI,21.304547,-157.8556764,0,78
Data Analyst,Honolulu,HI,21.304547,-157.8556764,0,282
Actuary,Honolulu,HI,21.304547,-157.8556764,0,3
Medical Records Technician,Honolulu,HI,21.304547,-157.8556764,0,105
Prosthodontist,Honolulu,HI,21.304547,-157.8556764,0,1
Construction Manager,Honolulu,HI,21.304547,-157.8556764,0,205
Veterinary Technologist and Technician,Honolulu,HI,21.304547,-157.8556764,0,0
Landscaper and Groundskeeper,Honolulu,HI,21.304547,-157.8556764,0,0
Computer Network Architect,Honolulu,HI,21.304547,-157.8556764,0,13
Orthotist and Prosthetist,Honolulu,HI,21.304547,-157.8556764,0,0
Personal Care Aide,Honolulu,HI,21.304547,-157.8556764,0,25
Computer Systems Administrator,Honolulu,HI,21.304547,-157.8556764,0,126
Massage Therapist,Honolulu,HI,21.304547,-157.8556764,0,14
Cartographer,Honolulu,HI,21.304547,-157.8556764,0,1
Dental Assistant,Honolulu,HI,21.304547,-157.8556764,0,18
Management Analyst,Honolulu,HI,21.304547,-157.8556764,0,10
Solar Photovoltaic Installer,Honolulu,HI,21.304547,-157.8556764,0,0
Physical Therapist Aide,Honolulu,HI,21.304547,-157.8556764,0,14
Occupational Therapy Assistant,Honolulu,HI,21.304547,-157.8556764,0,16
Mental Health Counselor,Honolulu,HI,21.304547,-157.8556764,0,23
Environmental Engineering Technician,Honolulu,HI,21.304547,-157.8556764,0,12
Nail Technician,Honolulu,HI,21.304547,-157.8556764,0,1
Plumber,Honolulu,HI,21.304547,-157.8556764,0,46
Radiologic Technologist,Honolulu,HI,21.304547,-157.8556764,0,37
MRI Technologist,Honolulu,HI,21.304547,-157.8556764,0,0
Chiropractor,Honolulu,HI,21.304547,-157.8556764,0,6
Cost Estimator,Honolulu,HI,21.304547,-157.8556764,0,1
Financial Analyst,Honolulu,HI,21.304547,-157.8556764,0,93
Insurance Sales Agent,Honolulu,HI,21.304547,-157.8556764,0,43
School Counselor,Honolulu,HI,21.304547,-157.8556764,0,41
Nurse Midwife,Honolulu,HI,21.304547,-157.8556764,0,0
Paralegal,Honolulu,HI,21.304547,-157.8556764,0,26
Phlebotomist,Honolulu,HI,21.304547,-157.8556764,0,22
Loan Officer,Honolulu,HI,21.304547,-157.8556764,0,28
Clinical Social Worker,Honolulu,HI,21.304547,-157.8556764,0,7
Compliance Officer,Honolulu,HI,21.304547,-157.8556764,0,17
Dietitian and Nutritionist,Honolulu,HI,21.304547,-157.8556764,0,0
Ophthalmic Medical Technician,Honolulu,HI,21.304547,-157.8556764,0,2
Clinical Laboratory Technician,Honolulu,HI,21.304547,-157.8556764,0,16
Licensed Practical and Licensed Vocational Nurse,Honolulu,HI,21.304547,-157.8556764,0,0
Electrician,Honolulu,HI,21.304547,-157.8556764,0,70
HR Specialist,Honolulu,HI,21.304547,-157.8556764,0,60
Wind Turbine Technician,Honolulu,HI,21.304547,-157.8556764,0,2
Logistician,Honolulu,HI,21.304547,-157.8556764,0,1
Residential Advisor,Honolulu,HI,21.304547,-157.8556764,0,4
Optician,Honolulu,HI,21.304547,-157.8556764,0,2
Computer Support Specialist,Honolulu,HI,21.304547,-157.8556764,0,1
Esthetician and Skincare Specialist,Honolulu,HI,21.304547,-157.8556764,0,0
Restaurant Cook,Honolulu,HI,21.304547,-157.8556764,0,112
Software Engineer,Philadelphia,PA,39.9527237,-75.1635262,0,"3,487"
Dentist,Philadelphia,PA,39.9527237,-75.1635262,0,61
Physician Assistant,Philadelphia,PA,39.9527237,-75.1635262,0,713
Orthodontist,Philadelphia,PA,39.9527237,-75.1635262,0,8
Nurse Practitioner,Philadelphia,PA,39.9527237,-75.1635262,0,581
Statistician,Philadelphia,PA,39.9527237,-75.1635262,0,59
Physician,Philadelphia,PA,39.9527237,-75.1635262,0,314
Speech Language Pathologist,Philadelphia,PA,39.9527237,-75.1635262,0,172
Oral and Maxillofacial Surgeon,Philadelphia,PA,39.9527237,-75.1635262,0,1
Veterinarian,Philadelphia,PA,39.9527237,-75.1635262,0,96
Medical and Health Services Manager,Philadelphia,PA,39.9527237,-75.1635262,0,0
IT Manager,Philadelphia,PA,39.9527237,-75.1635262,0,536
Registered Nurse,Philadelphia,PA,39.9527237,-75.1635262,0,"4,229"
Mathematician,Philadelphia,PA,39.9527237,-75.1635262,0,23
Physical Therapist,Philadelphia,PA,39.9527237,-75.1635262,0,485
